timestamp,load_forecast,price_day_ahead,wind_forecast
2018-02-20T13:00:00Z,69436,50.70,3134
2018-02-20T14:00:00Z,68432,49.87,4382
2018-02-20T15:00:00Z,67771,50.25,5384
2018-02-20T16:00:00Z,69281,53.51,6365
2018-02-20T17:00:00Z,71433,60.48,8231
2018-02-20T18:00:00Z,70390,59.62,9691
2018-02-20T19:00:00Z,66696,46.93,10074
2018-02-20T20:00:00Z,63496,42.89,9332
2018-02-20T21:00:00Z,61340,40.84,8288
2018-02-20T22:00:00Z,57044,37.41,7489
2018-02-20T23:00:00Z,53517,37.46,7285
2018-02-21T00:00:00Z,51857,37.05,6958
2018-02-21T01:00:00Z,51082,36.78,6782
2018-02-21T02:00:00Z,51451,36.64,6551
2018-02-21T03:00:00Z,52733,37.33,6157
2018-02-21T04:00:00Z,55441,39.06,5771
2018-02-21T05:00:00Z,61944,45.65,5371
2018-02-21T06:00:00Z,67143,59.13,5190
2018-02-21T07:00:00Z,69122,60.69,4596
2018-02-21T08:00:00Z,69654,60.49,3316
2018-02-21T09:00:00Z,70656,55.51,2592
2018-02-21T10:00:00Z,71146,49.71,2403
2018-02-21T11:00:00Z,70783,45.85,2738
2018-02-21T12:00:00Z,70138,45.11,3384
2018-02-21T13:00:00Z,68618,44.40,4045
2018-02-21T14:00:00Z,67579,44.97,4975
2018-02-21T15:00:00Z,66727,47.41,5758
2018-02-21T16:00:00Z,68054,55.43,6744
2018-02-21T17:00:00Z,70310,58.93,8499
2018-02-21T18:00:00Z,69776,55.24,9911
2018-02-21T19:00:00Z,66054,48.13,10507
2018-02-21T20:00:00Z,62753,43.97,10540
2018-02-21T21:00:00Z,60695,39.89,10243
2018-02-21T22:00:00Z,56467,37.28,10112
2018-02-21T23:00:00Z,54104,39.17,9047
2018-02-22T00:00:00Z,52356,38.31,9700
2018-02-22T01:00:00Z,51628,37.95,9650
2018-02-22T02:00:00Z,51859,38.04,9607
2018-02-22T03:00:00Z,52965,39.05,9731
2018-02-22T04:00:00Z,55616,42.02,9581
2018-02-22T05:00:00Z,62139,49.93,9602
2018-02-22T06:00:00Z,67127,59.19,9325
2018-02-22T07:00:00Z,69427,60.97,8409
2018-02-22T08:00:00Z,70073,60.07,7496
2018-02-22T09:00:00Z,71019,53.94,8236
2018-02-22T10:00:00Z,71489,48.87,9485
2018-02-22T11:00:00Z,71008,44.82,10824
2018-02-22T12:00:00Z,70465,44.02,11695
2018-02-22T13:00:00Z,69105,44.11,11878
2018-02-22T14:00:00Z,68177,44.68,12028
2018-02-22T15:00:00Z,67387,49.80,11810
2018-02-22T16:00:00Z,68668,56.34,11536
2018-02-22T17:00:00Z,70486,59.98,12073
2018-02-22T18:00:00Z,69745,55.80,13038
2018-02-22T19:00:00Z,66059,45.83,13236
2018-02-22T20:00:00Z,62828,44.44,13020
2018-02-22T21:00:00Z,60706,42.44,13050
2018-02-22T22:00:00Z,56551,38.20,13163
2018-02-22T23:00:00Z,53904,38.58,13022
2018-02-23T00:00:00Z,52275,37.53,12688
2018-02-23T01:00:00Z,51547,37.24,12213
2018-02-23T02:00:00Z,51774,37.13,11988
2018-02-23T03:00:00Z,52867,37.54,12092
2018-02-23T04:00:00Z,55390,39.85,12434
2018-02-23T05:00:00Z,61733,49.55,13043
2018-02-23T06:00:00Z,66665,61.62,13420
2018-02-23T07:00:00Z,68780,63.03,11807
2018-02-23T08:00:00Z,69275,55.50,11644
2018-02-23T09:00:00Z,70223,54.10,13397
2018-02-23T10:00:00Z,70610,45.24,14358
2018-02-23T11:00:00Z,70131,40.71,14533
2018-02-23T12:00:00Z,68865,37.01,14946
2018-02-23T13:00:00Z,67288,37.00,15504
2018-02-23T14:00:00Z,65928,38.79,16220
2018-02-23T15:00:00Z,65215,44.33,16181
2018-02-23T16:00:00Z,66800,50.48,15816
2018-02-23T17:00:00Z,68860,53.97,17068
2018-02-23T18:00:00Z,68141,48.93,18473
2018-02-23T19:00:00Z,64519,41.81,18809
2018-02-23T20:00:00Z,61170,38.71,18808
2018-02-23T21:00:00Z,59199,37.80,18494
2018-02-23T22:00:00Z,55228,36.04,18330
2018-02-23T23:00:00Z,53300,37.08,18066
2018-02-24T00:00:00Z,51526,34.96,17969
2018-02-24T01:00:00Z,50394,33.08,18077
2018-02-24T02:00:00Z,50104,31.61,18103
2018-02-24T03:00:00Z,50052,31.22,18262
2018-02-24T04:00:00Z,50282,29.09,19414
2018-02-24T05:00:00Z,51247,32.98,21062
2018-02-24T06:00:00Z,53624,37.05,22577
2018-02-24T07:00:00Z,56609,33.05,22658
2018-02-24T08:00:00Z,59518,31.12,24669
2018-02-24T09:00:00Z,61072,17.55,28140
2018-02-24T10:00:00Z,61685,3.40,29194
2018-02-24T11:00:00Z,61333,-0.64,29088
2018-02-24T12:00:00Z,59730,-15.08,28156
2018-02-24T13:00:00Z,58081,-8.90,27454
2018-02-24T14:00:00Z,57695,3.53,29927
2018-02-24T15:00:00Z,57799,23.28,30322
2018-02-24T16:00:00Z,59290,35.94,28995
2018-02-24T17:00:00Z,61817,43.31,27803
2018-02-24T18:00:00Z,60681,37.05,26953
2018-02-24T19:00:00Z,57433,29.07,26201
2018-02-24T20:00:00Z,55165,23.13,25368
2018-02-24T21:00:00Z,54452,28.03,23476
2018-02-24T22:00:00Z,51461,23.52,21476
2018-02-24T23:00:00Z,48554,31.02,19874
2018-02-25T00:00:00Z,46906,29.14,18500
2018-02-25T01:00:00Z,46019,31.01,17530
2018-02-25T02:00:00Z,45688,31.77,16292
2018-02-25T03:00:00Z,45609,33.60,15050
2018-02-25T04:00:00Z,45291,34.26,13844
2018-02-25T05:00:00Z,45075,32.25,13213
2018-02-25T06:00:00Z,46479,35.07,12171
2018-02-25T07:00:00Z,49593,36.94,10150
2018-02-25T08:00:00Z,53240,35.90,9965
2018-02-25T09:00:00Z,55257,35.04,10406
2018-02-25T10:00:00Z,56804,36.04,10902
2018-02-25T11:00:00Z,56614,31.93,10956
2018-02-25T12:00:00Z,55018,30.08,11516
2018-02-25T13:00:00Z,53567,30.06,12487
2018-02-25T14:00:00Z,53150,30.09,13864
2018-02-25T15:00:00Z,53511,34.72,15651
2018-02-25T16:00:00Z,55540,42.06,16827
2018-02-25T17:00:00Z,59070,45.96,17264
2018-02-25T18:00:00Z,58690,43.59,17939
2018-02-25T19:00:00Z,56423,39.94,18544
2018-02-25T20:00:00Z,54633,38.07,18119
2018-02-25T21:00:00Z,54534,37.84,17288
2018-02-25T22:00:00Z,51420,36.51,16685
2018-02-25T23:00:00Z,49400,31.64,15620
2018-02-26T00:00:00Z,48047,36.04,15099
2018-02-26T01:00:00Z,47545,35.44,14697
2018-02-26T02:00:00Z,47799,34.97,14540
2018-02-26T03:00:00Z,49298,31.84,14830
2018-02-26T04:00:00Z,52687,37.59,15156
2018-02-26T05:00:00Z,60317,47.98,14845
2018-02-26T06:00:00Z,65483,69.33,14163
2018-02-26T07:00:00Z,67945,63.00,13256
2018-02-26T08:00:00Z,68954,48.44,14640
2018-02-26T09:00:00Z,70027,42.70,17151
2018-02-26T10:00:00Z,70908,38.05,18534
2018-02-26T11:00:00Z,70596,38.07,18778
2018-02-26T12:00:00Z,70055,39.94,19581
2018-02-26T13:00:00Z,68739,41.25,20414
2018-02-26T14:00:00Z,67523,42.23,20291
2018-02-26T15:00:00Z,66869,45.00,19791
2018-02-26T16:00:00Z,67973,52.95,19430
2018-02-26T17:00:00Z,70063,73.73,18610
2018-02-26T18:00:00Z,69391,71.85,17987
2018-02-26T19:00:00Z,65801,61.92,17216
2018-02-26T20:00:00Z,62447,49.92,16531
2018-02-26T21:00:00Z,60040,44.93,15234
2018-02-26T22:00:00Z,56111,41.98,14253
2018-02-26T23:00:00Z,54575,39.75,13227
2018-02-27T00:00:00Z,53193,38.28,12538
2018-02-27T01:00:00Z,52406,37.66,12047
2018-02-27T02:00:00Z,52452,37.69,11679
2018-02-27T03:00:00Z,53300,38.70,11450
2018-02-27T04:00:00Z,55789,40.81,11184
2018-02-27T05:00:00Z,62602,54.00,11427
2018-02-27T06:00:00Z,67080,79.06,11169
2018-02-27T07:00:00Z,69081,77.11,10294
2018-02-27T08:00:00Z,70059,51.77,10559
2018-02-27T09:00:00Z,71120,46.97,11165
2018-02-27T10:00:00Z,71560,43.79,11684
2018-02-27T11:00:00Z,71466,42.71,12164
2018-02-27T12:00:00Z,71003,42.01,12755
2018-02-27T13:00:00Z,69966,43.31,13386
2018-02-27T14:00:00Z,68867,46.99,13199
2018-02-27T15:00:00Z,67771,48.17,13636
2018-02-27T16:00:00Z,68624,63.63,14428
2018-02-27T17:00:00Z,70583,75.12,16135
2018-02-27T18:00:00Z,69933,57.06,17877
2018-02-27T19:00:00Z,66625,46.97,19808
2018-02-27T20:00:00Z,63328,41.68,20520
2018-02-27T21:00:00Z,61032,38.03,20175
2018-02-27T22:00:00Z,57479,35.44,19679
2018-02-27T23:00:00Z,58702,32.09,18659
2018-02-28T00:00:00Z,57170,32.08,18268
2018-02-28T01:00:00Z,56249,32.10,17499
2018-02-28T02:00:00Z,56161,36.91,16520
2018-02-28T03:00:00Z,56805,35.51,16822
2018-02-28T04:00:00Z,58937,36.99,17225
2018-02-28T05:00:00Z,65134,47.21,17697
2018-02-28T06:00:00Z,69796,57.18,18395
2018-02-28T07:00:00Z,72005,54.00,17713
2018-02-28T08:00:00Z,73224,44.95,19602
2018-02-28T09:00:00Z,74431,32.65,21678
2018-02-28T10:00:00Z,74701,31.37,22863
2018-02-28T11:00:00Z,74491,32.84,22945
2018-02-28T12:00:00Z,73862,32.06,23115
2018-02-28T13:00:00Z,72588,32.51,23993
2018-02-28T14:00:00Z,71387,32.01,25659
2018-02-28T15:00:00Z,70233,35.10,26564
2018-02-28T16:00:00Z,71226,42.99,27117
2018-02-28T17:00:00Z,73216,45.97,28578
2018-02-28T18:00:00Z,72892,43.98,30748
2018-02-28T19:00:00Z,69893,38.90,32500
2018-02-28T20:00:00Z,66544,32.07,32611
2018-02-28T21:00:00Z,63956,32.06,31474
2018-02-28T22:00:00Z,60970,31.25,31178
2018-02-28T23:00:00Z,60970,29.09,30848
2018-03-01T00:00:00Z,59309,30.01,30573
2018-03-01T01:00:00Z,58434,28.50,30052
2018-03-01T02:00:00Z,58256,28.99,29388
2018-03-01T03:00:00Z,58701,30.53,29086
2018-03-01T04:00:00Z,60822,30.53,28604
2018-03-01T05:00:00Z,66816,31.80,29596
2018-03-01T06:00:00Z,71318,39.87,29324
2018-03-01T07:00:00Z,73004,39.75,28102
2018-03-01T08:00:00Z,73987,32.58,28114
2018-03-01T09:00:00Z,75292,25.08,28937
2018-03-01T10:00:00Z,75552,23.72,29673
2018-03-01T11:00:00Z,75406,22.82,29159
2018-03-01T12:00:00Z,74903,21.45,29586
2018-03-01T13:00:00Z,73820,15.13,31212
2018-03-01T14:00:00Z,72450,18.78,32666
2018-03-01T15:00:00Z,71242,27.18,33202
2018-03-01T16:00:00Z,72489,34.29,33054
2018-03-01T17:00:00Z,74060,41.49,33391
2018-03-01T18:00:00Z,73716,41.37,33064
2018-03-01T19:00:00Z,70672,35.58,32876
2018-03-01T20:00:00Z,67188,30.64,32385
2018-03-01T21:00:00Z,64692,30.74,29873
2018-03-01T22:00:00Z,61953,30.55,28666
2018-03-01T23:00:00Z,60769,28.98,27396
2018-03-02T00:00:00Z,59141,30.32,26641
2018-03-02T01:00:00Z,58259,30.51,25590
2018-03-02T02:00:00Z,58102,30.54,24681
2018-03-02T03:00:00Z,58643,30.00,24387
2018-03-02T04:00:00Z,60683,32.54,23994
2018-03-02T05:00:00Z,66721,42.98,24651
2018-03-02T06:00:00Z,71128,45.94,24634
2018-03-02T07:00:00Z,73026,46.00,23058
2018-03-02T08:00:00Z,74255,42.98,22353
2018-03-02T09:00:00Z,75028,32.71,22149
2018-03-02T10:00:00Z,74943,31.00,22742
2018-03-02T11:00:00Z,74885,31.07,22014
2018-03-02T12:00:00Z,73797,33.04,20748
2018-03-02T13:00:00Z,72441,35.01,21186
2018-03-02T14:00:00Z,71058,37.88,21006
2018-03-02T15:00:00Z,70052,42.93,21142
2018-03-02T16:00:00Z,71325,51.75,21059
2018-03-02T17:00:00Z,72989,75.95,20638
2018-03-02T18:00:00Z,72431,63.76,21332
2018-03-02T19:00:00Z,69170,47.95,21120
2018-03-02T20:00:00Z,65593,43.76,20590
2018-03-02T21:00:00Z,63591,42.72,18710
2018-03-02T22:00:00Z,60781,39.76,17669
2018-03-02T23:00:00Z,57493,33.09,16527
2018-03-03T00:00:00Z,55406,36.49,15994
2018-03-03T01:00:00Z,54065,34.94,15791
2018-03-03T02:00:00Z,53695,34.23,15710
2018-03-03T03:00:00Z,53621,34.48,16124
2018-03-03T04:00:00Z,53627,34.10,16431
2018-03-03T05:00:00Z,54752,32.50,16906
2018-03-03T06:00:00Z,57094,31.26,17128
2018-03-03T07:00:00Z,60085,41.67,16253
2018-03-03T08:00:00Z,62755,36.98,16148
2018-03-03T09:00:00Z,64387,30.67,17464
2018-03-03T10:00:00Z,64813,30.10,17830
2018-03-03T11:00:00Z,64352,31.34,17382
2018-03-03T12:00:00Z,62415,30.09,17160
2018-03-03T13:00:00Z,60381,31.35,17653
2018-03-03T14:00:00Z,59765,31.73,18264
2018-03-03T15:00:00Z,59726,31.39,18283
2018-03-03T16:00:00Z,61982,42.00,17642
2018-03-03T17:00:00Z,64473,42.00,18299
2018-03-03T18:00:00Z,63937,39.05,19472
2018-03-03T19:00:00Z,60596,37.71,20616
2018-03-03T20:00:00Z,58055,34.51,20926
2018-03-03T21:00:00Z,57309,35.88,20111
2018-03-03T22:00:00Z,54509,30.24,19656
2018-03-03T23:00:00Z,50840,30.08,19020
2018-03-04T00:00:00Z,49003,30.07,18434
2018-03-04T01:00:00Z,48041,30.17,17812
2018-03-04T02:00:00Z,47704,30.17,16791
2018-03-04T03:00:00Z,47927,30.28,16304
2018-03-04T04:00:00Z,48133,30.24,16105
2018-03-04T05:00:00Z,48638,30.06,15876
2018-03-04T06:00:00Z,49836,30.06,15384
2018-03-04T07:00:00Z,52061,34.95,14371
2018-03-04T08:00:00Z,55089,35.22,12802
2018-03-04T09:00:00Z,57094,34.39,11402
2018-03-04T10:00:00Z,58555,32.57,10681
2018-03-04T11:00:00Z,58421,30.08,10531
2018-03-04T12:00:00Z,56735,29.26,10772
2018-03-04T13:00:00Z,55257,29.12,11600
2018-03-04T14:00:00Z,54639,30.39,12838
2018-03-04T15:00:00Z,54820,34.06,14377
2018-03-04T16:00:00Z,56956,33.08,16930
2018-03-04T17:00:00Z,60686,35.37,20797
2018-03-04T18:00:00Z,61099,35.74,23522
2018-03-04T19:00:00Z,58582,30.35,24328
2018-03-04T20:00:00Z,56668,30.36,24446
2018-03-04T21:00:00Z,56362,30.07,24138
2018-03-04T22:00:00Z,53177,25.70,23964
2018-03-04T23:00:00Z,51071,24.74,23202
2018-03-05T00:00:00Z,49588,20.92,22489
2018-03-05T01:00:00Z,48814,16.31,21195
2018-03-05T02:00:00Z,49062,16.61,19285
2018-03-05T03:00:00Z,50484,27.08,17849
2018-03-05T04:00:00Z,54122,31.73,16770
2018-03-05T05:00:00Z,62403,45.92,15948
2018-03-05T06:00:00Z,67636,53.94,15413
2018-03-05T07:00:00Z,69903,64.06,14789
2018-03-05T08:00:00Z,70587,62.63,13588
2018-03-05T09:00:00Z,71512,56.02,12492
2018-03-05T10:00:00Z,72523,54.98,11546
2018-03-05T11:00:00Z,72099,49.02,11098
2018-03-05T12:00:00Z,71447,48.11,10300
2018-03-05T13:00:00Z,70021,53.43,9153
2018-03-05T14:00:00Z,69032,55.10,8047
2018-03-05T15:00:00Z,68360,55.49,7176
2018-03-05T16:00:00Z,69459,69.67,6666
2018-03-05T17:00:00Z,71778,83.16,7406
2018-03-05T18:00:00Z,71732,83.61,8655
2018-03-05T19:00:00Z,67869,62.48,9749
2018-03-05T20:00:00Z,64446,54.96,9982
2018-03-05T21:00:00Z,62060,47.04,8984
2018-03-05T22:00:00Z,57797,40.40,7907
2018-03-05T23:00:00Z,55487,38.96,7317
2018-03-06T00:00:00Z,53431,37.96,6797
2018-03-06T01:00:00Z,52475,37.39,6358
2018-03-06T02:00:00Z,52683,36.61,6287
2018-03-06T03:00:00Z,53720,36.91,6618
2018-03-06T04:00:00Z,56722,38.76,6944
2018-03-06T05:00:00Z,63934,46.50,7019
2018-03-06T06:00:00Z,68892,58.26,6906
2018-03-06T07:00:00Z,71082,65.19,6251
2018-03-06T08:00:00Z,71805,65.02,4471
2018-03-06T09:00:00Z,72850,63.28,3148
2018-03-06T10:00:00Z,73634,55.03,3170
2018-03-06T11:00:00Z,73165,52.39,3651
2018-03-06T12:00:00Z,72536,50.07,4027
2018-03-06T13:00:00Z,70976,48.98,4233
2018-03-06T14:00:00Z,70150,48.76,4589
2018-03-06T15:00:00Z,69268,49.42,5105
2018-03-06T16:00:00Z,70135,53.99,5902
2018-03-06T17:00:00Z,72048,60.70,7031
2018-03-06T18:00:00Z,71958,64.63,7914
2018-03-06T19:00:00Z,68435,59.90,8003
2018-03-06T20:00:00Z,65172,46.95,7350
2018-03-06T21:00:00Z,62708,42.90,6349
2018-03-06T22:00:00Z,58491,39.55,5332
2018-03-06T23:00:00Z,54940,39.07,4439
2018-03-07T00:00:00Z,53145,38.58,4212
2018-03-07T01:00:00Z,52192,37.10,4258
2018-03-07T02:00:00Z,52358,36.91,4130
2018-03-07T03:00:00Z,53589,37.54,4096
2018-03-07T04:00:00Z,56613,39.90,4132
2018-03-07T05:00:00Z,63485,46.69,4524
2018-03-07T06:00:00Z,68373,55.85,4982
2018-03-07T07:00:00Z,70948,61.79,5211
2018-03-07T08:00:00Z,71386,60.00,5035
2018-03-07T09:00:00Z,72067,56.54,5387
2018-03-07T10:00:00Z,72641,56.51,5944
2018-03-07T11:00:00Z,72124,51.51,6282
2018-03-07T12:00:00Z,71574,48.99,6477
2018-03-07T13:00:00Z,70131,47.07,6607
2018-03-07T14:00:00Z,69125,47.90,6912
2018-03-07T15:00:00Z,68199,48.89,7037
2018-03-07T16:00:00Z,68796,53.70,6810
2018-03-07T17:00:00Z,70683,60.95,7283
2018-03-07T18:00:00Z,70919,64.34,8202
2018-03-07T19:00:00Z,67284,50.29,9112
2018-03-07T20:00:00Z,64176,43.66,10059
2018-03-07T21:00:00Z,61898,40.77,10615
2018-03-07T22:00:00Z,57610,36.60,11439
2018-03-07T23:00:00Z,55090,37.37,12122
2018-03-08T00:00:00Z,53130,35.03,13047
2018-03-08T01:00:00Z,52270,35.73,13906
2018-03-08T02:00:00Z,52467,33.29,14545
2018-03-08T03:00:00Z,53632,34.00,15171
2018-03-08T04:00:00Z,56745,34.63,15428
2018-03-08T05:00:00Z,63809,41.47,16031
2018-03-08T06:00:00Z,68768,46.20,16450
2018-03-08T07:00:00Z,71262,46.96,16518
2018-03-08T08:00:00Z,71833,44.91,17038
2018-03-08T09:00:00Z,72616,35.91,17876
2018-03-08T10:00:00Z,73041,33.67,19163
2018-03-08T11:00:00Z,72505,32.94,20337
2018-03-08T12:00:00Z,72123,33.15,20665
2018-03-08T13:00:00Z,71037,33.50,20848
2018-03-08T14:00:00Z,70001,38.27,20544
2018-03-08T15:00:00Z,69010,40.51,21110
2018-03-08T16:00:00Z,69931,42.99,21516
2018-03-08T17:00:00Z,71605,47.66,23348
2018-03-08T18:00:00Z,71631,45.30,25384
2018-03-08T19:00:00Z,67801,34.90,26046
2018-03-08T20:00:00Z,64472,32.08,27590
2018-03-08T21:00:00Z,61944,31.71,26772
2018-03-08T22:00:00Z,57632,28.51,26808
2018-03-08T23:00:00Z,54411,15.72,26816
2018-03-09T00:00:00Z,52506,14.79,26341
2018-03-09T01:00:00Z,51547,13.70,25815
2018-03-09T02:00:00Z,51807,12.76,26393
2018-03-09T03:00:00Z,53144,24.37,26666
2018-03-09T04:00:00Z,56040,31.02,26072
2018-03-09T05:00:00Z,62868,33.98,25775
2018-03-09T06:00:00Z,67883,41.98,24348
2018-03-09T07:00:00Z,70371,43.93,21947
2018-03-09T08:00:00Z,71095,41.94,20243
2018-03-09T09:00:00Z,71987,40.69,19303
2018-03-09T10:00:00Z,72448,39.81,18054
2018-03-09T11:00:00Z,71717,37.33,16674
2018-03-09T12:00:00Z,70444,39.72,14308
2018-03-09T13:00:00Z,68860,40.38,11521
2018-03-09T14:00:00Z,67580,42.19,9091
2018-03-09T15:00:00Z,66866,44.46,6170
2018-03-09T16:00:00Z,67750,46.54,4189
2018-03-09T17:00:00Z,69173,58.60,3446
2018-03-09T18:00:00Z,68860,53.12,3832
2018-03-09T19:00:00Z,64989,48.88,4212
2018-03-09T20:00:00Z,61676,44.21,4763
2018-03-09T21:00:00Z,59692,41.08,5190
2018-03-09T22:00:00Z,55494,38.66,6075
2018-03-09T23:00:00Z,53121,33.10,6986
2018-03-10T00:00:00Z,50860,31.29,7956
2018-03-10T01:00:00Z,49652,30.85,9064
2018-03-10T02:00:00Z,49498,29.06,10119
2018-03-10T03:00:00Z,49673,30.00,11378
2018-03-10T04:00:00Z,50151,28.46,13084
2018-03-10T05:00:00Z,51878,29.66,14802
2018-03-10T06:00:00Z,53890,30.74,15505
2018-03-10T07:00:00Z,56760,33.96,15296
2018-03-10T08:00:00Z,59390,36.01,14338
2018-03-10T09:00:00Z,60765,37.52,12922
2018-03-10T10:00:00Z,61495,37.39,12060
2018-03-10T11:00:00Z,60670,36.60,11673
2018-03-10T12:00:00Z,58988,35.64,11130
2018-03-10T13:00:00Z,57173,34.01,10595
2018-03-10T14:00:00Z,56890,34.03,10849
2018-03-10T15:00:00Z,57322,36.40,11486
2018-03-10T16:00:00Z,58675,38.67,11969
2018-03-10T17:00:00Z,61111,42.04,13234
2018-03-10T18:00:00Z,60483,44.00,14246
2018-03-10T19:00:00Z,57113,39.70,14520
2018-03-10T20:00:00Z,54869,35.44,13941
2018-03-10T21:00:00Z,54015,34.50,12746
2018-03-10T22:00:00Z,50554,35.19,11912
2018-03-10T23:00:00Z,47742,32.26,10796
2018-03-11T00:00:00Z,45590,27.14,9700
2018-03-11T01:00:00Z,44425,25.65,9193
2018-03-11T02:00:00Z,44219,26.20,9216
2018-03-11T03:00:00Z,44313,25.06,9418
2018-03-11T04:00:00Z,44264,24.92,9090
2018-03-11T05:00:00Z,43807,25.81,9144
2018-03-11T06:00:00Z,45439,27.61,9105
2018-03-11T07:00:00Z,49001,29.31,9357
2018-03-11T08:00:00Z,52384,30.15,8723
2018-03-11T09:00:00Z,54408,28.97,8510
2018-03-11T10:00:00Z,56371,27.10,9214
2018-03-11T11:00:00Z,55814,24.15,10212
2018-03-11T12:00:00Z,53889,20.81,11354
2018-03-11T13:00:00Z,51990,21.69,11252
2018-03-11T14:00:00Z,51539,27.56,10914
2018-03-11T15:00:00Z,52099,31.01,11050
2018-03-11T16:00:00Z,53865,31.90,11089
2018-03-11T17:00:00Z,57304,35.70,12448
2018-03-11T18:00:00Z,57563,38.06,13920
2018-03-11T19:00:00Z,55444,34.02,14101
2018-03-11T20:00:00Z,53777,30.62,13024
2018-03-11T21:00:00Z,53496,32.59,10284
2018-03-11T22:00:00Z,50089,31.01,7708
2018-03-11T23:00:00Z,47992,32.10,5861
2018-03-12T00:00:00Z,46488,31.45,4680
2018-03-12T01:00:00Z,45824,30.67,3647
2018-03-12T02:00:00Z,46270,28.92,3353
2018-03-12T03:00:00Z,47971,30.39,3217
2018-03-12T04:00:00Z,51931,34.14,3668
2018-03-12T05:00:00Z,60380,45.65,4236
2018-03-12T06:00:00Z,65601,50.58,4873
2018-03-12T07:00:00Z,68032,50.48,5194
2018-03-12T08:00:00Z,68621,49.99,5613
2018-03-12T09:00:00Z,69158,47.91,5872
2018-03-12T10:00:00Z,70097,46.23,5954
2018-03-12T11:00:00Z,69625,45.00,6338
2018-03-12T12:00:00Z,68762,42.48,7391
2018-03-12T13:00:00Z,67184,41.65,8358
2018-03-12T14:00:00Z,66299,41.67,9284
2018-03-12T15:00:00Z,64224,42.49,9977
2018-03-12T16:00:00Z,63567,46.96,10368
2018-03-12T17:00:00Z,65824,50.24,11456
2018-03-12T18:00:00Z,66959,49.94,13020
2018-03-12T19:00:00Z,64380,42.47,14284
2018-03-12T20:00:00Z,61260,39.49,15445
2018-03-12T21:00:00Z,58360,37.60,15901
2018-03-12T22:00:00Z,53903,30.77,16533
2018-03-12T23:00:00Z,51721,32.47,17016
2018-03-13T00:00:00Z,49491,29.57,17758
2018-03-13T01:00:00Z,48638,28.14,18284
2018-03-13T02:00:00Z,49126,26.20,19248
2018-03-13T03:00:00Z,50551,27.76,19588
2018-03-13T04:00:00Z,53953,33.27,20004
2018-03-13T05:00:00Z,61054,40.60,20258
2018-03-13T06:00:00Z,66385,46.46,19974
2018-03-13T07:00:00Z,69393,46.37,19929
2018-03-13T08:00:00Z,69800,42.50,19464
2018-03-13T09:00:00Z,70717,40.81,19391
2018-03-13T10:00:00Z,71463,40.83,19596
2018-03-13T11:00:00Z,70949,41.96,18986
2018-03-13T12:00:00Z,70207,40.92,18793
2018-03-13T13:00:00Z,68569,40.91,18842
2018-03-13T14:00:00Z,67767,42.36,18853
2018-03-13T15:00:00Z,66808,41.85,18580
2018-03-13T16:00:00Z,66875,46.04,18042
2018-03-13T17:00:00Z,68648,50.92,17153
2018-03-13T18:00:00Z,69069,51.43,16488
2018-03-13T19:00:00Z,65257,44.99,15857
2018-03-13T20:00:00Z,61968,43.04,15220
2018-03-13T21:00:00Z,59356,40.76,13639
2018-03-13T22:00:00Z,54691,36.36,12230
2018-03-13T23:00:00Z,49584,33.88,10478
2018-03-14T00:00:00Z,47715,33.16,9199
2018-03-14T01:00:00Z,46940,32.98,8723
2018-03-14T02:00:00Z,47439,34.96,8215
2018-03-14T03:00:00Z,48901,34.00,7395
2018-03-14T04:00:00Z,52324,35.90,6525
2018-03-14T05:00:00Z,59725,48.52,5614
2018-03-14T06:00:00Z,64985,60.60,4494
2018-03-14T07:00:00Z,67854,64.98,3234
2018-03-14T08:00:00Z,68201,61.99,2301
2018-03-14T09:00:00Z,69235,57.98,1896
2018-03-14T10:00:00Z,70502,53.83,1438
2018-03-14T11:00:00Z,70433,49.58,1124
2018-03-14T12:00:00Z,69561,48.45,935
2018-03-14T13:00:00Z,67787,46.99,975
2018-03-14T14:00:00Z,66536,47.66,1622
2018-03-14T15:00:00Z,65494,47.77,3269
2018-03-14T16:00:00Z,65858,53.63,4511
2018-03-14T17:00:00Z,67628,62.81,5882
2018-03-14T18:00:00Z,68339,60.94,8067
2018-03-14T19:00:00Z,64457,48.86,10354
2018-03-14T20:00:00Z,61172,39.59,12373
2018-03-14T21:00:00Z,58535,34.16,14112
2018-03-14T22:00:00Z,53650,29.55,15744
2018-03-14T23:00:00Z,51488,25.36,17295
2018-03-15T00:00:00Z,49559,20.41,19310
2018-03-15T01:00:00Z,48785,18.42,20876
2018-03-15T02:00:00Z,49247,14.91,21988
2018-03-15T03:00:00Z,50677,13.25,23778
2018-03-15T04:00:00Z,54023,18.35,25507
2018-03-15T05:00:00Z,60908,32.76,26986
2018-03-15T06:00:00Z,65927,40.49,26318
2018-03-15T07:00:00Z,68448,39.99,26298
2018-03-15T08:00:00Z,68920,30.00,26714
2018-03-15T09:00:00Z,70096,19.48,27646
2018-03-15T10:00:00Z,71085,15.20,27858
2018-03-15T11:00:00Z,70545,13.65,27789
2018-03-15T12:00:00Z,69514,13.56,28086
2018-03-15T13:00:00Z,68252,18.85,28153
2018-03-15T14:00:00Z,67456,21.25,28200
2018-03-15T15:00:00Z,66311,24.00,29232
2018-03-15T16:00:00Z,66819,30.62,30281
2018-03-15T17:00:00Z,68477,39.55,30880
2018-03-15T18:00:00Z,69015,38.86,31290
